Id,SalePrice
1844,88450.195
1845,289000.16
1846,90436.14
1847,395914.75
1848,8151935.0
1849,37106.496
1850,268543.12
1851,52790.19
1852,164160.56
1853,14911.43
1854,444993.3
1855,4338.116
1856,1535526.4
1857,9117.521
1858,505356.53
1859,588503.6
1860,43029.062
1861,403762.34
1862,57468.926
1863,30144.676
1864,30147.379
1865,523617.7
1866,1201466.0
1867,365834.56
1868,476430.72
1869,211635.75
1870,2124489.8
1871,799660.7
1872,223418.72
1873,1460577.8
1874,11917.159
1875,111692.586
1876,235339.39
1877,733595.8
1878,202386.14
1879,8217.215
1880,217476.58
1881,397270.66
1882,852721.25
1883,156298.84
1884,370461.56
1885,40293.203
1886,435520.34
1887,98945.84
1888,966813.75
1889,155783.36
1890,770.2724
1891,17.447277
1892,885597.1
1893,27628.168
1894,39387.562
1895,299538.34
1896,448190.12
1897,333715.88
1898,6594226.0
1899,1706.1663
1900,127472.78
1901,1857363.5
1902,108409.27
1903,678005.3
1904,239171.31
1905,30186.045
1906,5317.3716
1907,638.9706
1908,238589.03
1909,5808.8843
1910,16591.902
1911,54928.984
1912,4082.3354
1913,3088.3428
1914,68975.2
1915,126145.66
1916,77274.87
1917,571662.9
1918,710282.6
1919,382844.75
1920,2593.7434
1921,1365272.2
1922,3246756.0
1923,323563.6
1924,4503635.5
1925,459921.78
1926,1314289.9
1927,327402.62
1928,48979.78
1929,93986.98
1930,2673.2234
1931,5402.782
1932,7834.321
1933,417.69775
1934,47792.54
1935,55058.105
1936,178838.12
1937,214979.8
1938,39756.99
1939,215083.16
1940,164184.52
1941,40257.98
1942,3478.8203
1943,400574.03
1944,1907772.2
1945,1681462.6
1946,70097.23
1947,74518.266
1948,897.5466
1949,357638.22
1950,22236.959
1951,496626.22
1952,20501.73
1953,75533.336
1954,300984.44
1955,70248.14
1956,555793.6
1957,349756.6
1958,70426.7
1959,45282.91
1960,16978.0
1961,146796.83
1962,438841.16
1963,504863.25
1964,481356.75
1965,190732.19
1966,17272.406
1967,210050.06
1968,444385.6
1969,1206427.2
1970,463808.0
1971,1273549.9
1972,1307990.4
1973,272594.97
1974,978384.75
1975,1.505701
1976,2841621.0
1977,2143199.2
1978,1972853.0
1979,406597.03
1980,2008493.6
1981,251635.92
1982,335349.66
1983,257040.1
1984,63329.08
1985,4133659.0
1986,993572.2
1987,59338.383
1988,274921.4
1989,303825.7
1990,675338.8
1991,642923.0
1992,404901.4
1993,446559.47
1994,482890.12
1995,95828.734
1996,95.33535
1997,164851.48
1998,1606090.1
1999,388770.97
2000,1590647.4
2001,109708.72
2002,686012.5
2003,834272.6
2004,876991.6
2005,106834.76
2006,429808.53
2007,1403843.1
2008,387352.8
2009,977951.9
2010,703590.0
2011,14.275228
2012,439543.56
2013,1220726.1
2014,882887.7
2015,380881.84
2016,686403.2
2017,742723.25
2018,13767.178
2019,514847.3
2020,18075.502
2021,106187.82
2022,3118.427
2023,669793.9
2024,382899.88
2025,35561.848
2026,765664.3
2027,128120.31
2028,35290.926
2029,12213.631
2030,2554805.5
2031,8134981.5
2032,4129001.8
2033,10218569.0
2034,111881.71
2035,147992.2
2036,68422.38
2037,3034.9177
2038,708366.9
2039,84562.836
2040,12401.969
2041,66.778885
2042,476797.1
2043,523919.4
2044,236883.84
2045,189808.95
2046,16376.736
2047,222580.81
2048,123507.98
2049,1516819.5
2050,1441876.0
2051,69620.414
2052,703927.6
2053,277567.2
2054,38790.785
2055,2310.2146
2056,398756.7
2057,39070.87
2058,114793.305
2059,222384.55
2060,279108.88
2061,200193.72
2062,275168.75
2063,24996.582
2064,1309072.4
2065,135814.61
2066,74127.93
2067,5498.6924
2068,444913.53
2069,1852021.8
2070,283329.6
2071,177.94257
2072,298874.94
2073,801360.06
2074,11.892518
2075,1173.5007
2076,1204953.1
2077,12706.405
2078,649175.4
2079,99096.086
2080,798566.3
2081,1233754.9
2082,535412.6
2083,359853.84
2084,352696.8
2085,118155.53
2086,30.823547
2087,82456.914
2088,19015.256
2089,340322.16
2090,48830.906
2091,6812.0894
2092,1011937.44
2093,80970.86
2094,1095.0337
2095,421.01837
2096,317980.53
2097,65215.414
2098,21006.44
2099,537621.0
2100,64605.36
2101,35577.758
2102,287450.16
2103,163684.22
2104,594.8785
2105,10949.522
2106,150008.69
2107,34032.04
2108,268961.66
2109,261509.78
2110,40781.08
2111,334.46075
2112,614258.9
2113,439442.12
2114,165843.48
2115,126513.59
2116,221046.53
2117,287836.12
2118,118537.47
2119,409474.66
2120,20559.824
2121,21.87531
2122,135647.75
2123,344590.0
2124,271061.6
2125,111917.35
2126,3942.129
2127,179314.78
2128,2619.372
2129,18.49459
2130,1378808.4
2131,1553751.1
2132,400817.06
2133,9285.563
2134,94452.97
2135,107.49701
2136,2.6824002
2137,5425.956
2138,101034.3
2139,1081883.1
2140,28787.496
2141,162493.92
2142,155548.66
2143,16109.836
2144,3821.0974
2145,46696.426
2146,1364.974
2147,6866.709
2148,19526.635
2149,1720.6823
2150,324614.75
2151,31310.28
2152,11.51343
2153,39807.863
2154,22437.049
2155,25635.428
2156,3420416.2
2157,2045849.0
2158,5096847.5
2159,4151848.5
2160,135080.64
2161,516983.62
2162,46734.473
2163,564938.7
2164,29920262.0
2165,582940.7
2166,2505.4124
2167,833904.3
2168,540709.7
2169,773128.0
2170,94627.695
2171,104447.45
2172,153925.11
2173,15608.308
2174,838970.44
2175,6430944.0
2176,1751770.9
2177,381684.72
2178,438976.78
2179,158399.05
2180,6528.676
2181,107962.016
2182,580550.1
2183,267360.22
2184,289142.12
2185,10634.505
2186,7769.752
2187,1027668.3
2188,243778.33
2189,480.0932
2190,578151.6
2191,2905791.8
2192,19475.102
2193,24393.682
2194,3003148.0
2195,134.4658
2196,95122.625
2197,23788.525
2198,23270.465
2199,1247285.2
2200,540546.75
2201,7805.326
2202,1264.2223
2203,164618.5
2204,33856.777
2205,2390084.0
2206,3585.5413
2207,12347.776
2208,5624.9688
2209,13759.828
2210,23632.367
2211,28705.17
2212,65827.586
2213,136403.0
2214,4681.2954
2215,59310.94
2216,4540.1934
2217,13.251689
2218,17537.264
2219,679.7659
2220,2891.4612
2221,110625.5
2222,158953.2
2223,208214.8
2224,136611.42
2225,493868.44
2226,60288.633
2227,649679.5
2228,750368.25
2229,909293.94
2230,26373.568
2231,464383.8
2232,78723.64
2233,592108.25
2234,1183788.0
2235,323992.2
2236,1260469.9
2237,3754841.0
2238,7213.97
2239,8.473696
2240,26306.475
2241,46.40534
2242,104380.14
2243,343427.0
2244,34076.24
2245,11548.149
2246,927353.75
2247,72124.4
2248,148304.44
2249,213554.11
2250,726705.0
2251,111404.19
2252,193442.61
2253,81060.87
2254,386641.97
2255,103319.15
2256,39515.746
2257,95654.25
2258,69431.84
2259,244908.95
2260,460.18628
2261,71693.19
2262,342064.62
2263,641193.2
2264,963429.44
2265,252.62486
2266,2249728.0
2267,3478629.8
2268,40.384182
2269,27250.62
2270,948512.75
2271,91450.27
2272,16006.969
2273,88655.32
2274,201445.66
2275,356338.72
2276,3521417.5
2277,3700906.2
2278,948002.7
2279,846.0764
2280,222832.28
2281,21441.723
2282,17088.916
2283,716815.3
2284,48676.914
2285,33670.855
2286,810968.7
2287,270757.5
2288,179258.53
2289,1222823.5
2290,1720170.5
2291,203695.48
2292,836373.3
2293,577335.1
2294,932567.7
2295,1547230.2
2296,77751.97
2297,1395319.5
2298,232719.86
2299,649763.1
2300,1911235.9
2301,256732.39
2302,1173897.1
2303,991803.75
2304,357930.3
2305,189606.14
2306,494223.7
2307,798743.06
2308,164815.64
2309,463429.53
2310,94563.65
2311,577890.94
2312,30150.312
2313,431152.22
2314,101503.08
2315,165611.62
2316,55345.598
2317,41076.71
2318,241986.2
2319,147816.03
2320,27926.076
2321,2658617.5
2322,105645.195
2323,3022228.2
2324,217212.72
2325,210350.97
2326,445740.0
2327,268924.47
2328,549703.06
2329,208894.61
2330,146900.33
2331,1456905.0
2332,1875166.8
2333,1277940.6
2334,350835.62
2335,299822.44
2336,1939825.1
2337,37073.387
2338,329162.44
2339,280854.03
2340,1093071.2
2341,122112.26
2342,1683935.5
2343,2159965.5
2344,204532.9
2345,603125.9
2346,276254.7
2347,181831.73
2348,671753.94
2349,5936.065
2350,345417.5
2351,400055.2
2352,2654222.2
2353,288595.56
2354,12.808135
2355,19.510792
2356,23810.156
2357,877061.9
2358,919973.8
2359,2676884.5
2360,334209.53
2361,166458.92
2362,740813.25
2363,9448.346
2364,21219.889
2365,1349877.4
2366,755286.2
2367,1294943.2
2368,634994.75
2369,599589.1
2370,17632.031
2371,55699.145
2372,10318.695
2373,31927.027
2374,331171.94
2375,99020.23
2376,79977.39
2377,249265.12
2378,1090.4125
2379,533.343
2380,73733.805
2381,11478.241
2382,605548.25
2383,278487.5
2384,234760.83
2385,2064521.6
2386,86882.305
2387,90698.98
2388,39989.324
2389,135628.48
2390,2013.547
2391,207036.06
2392,209254.52
2393,1282.3643
2394,404686.38
2395,1112669.5
2396,501313.84
2397,582586.7
2398,10152.297
2399,22911.307
2400,2283901.2
2401,641.20294
2402,305136.16
2403,543812.0
2404,35044.52
2405,64042.53
2406,6763.03
2407,27543.771
2408,1087.9149
2409,150446.66
2410,1605075.0
2411,197536.34
2412,12992.096
2413,188947.83
2414,8130.556
2415,117865.06
2416,265976.75
2417,280697.94
2418,229483.4
2419,60378.684
2420,1942557.6
2421,58.99815
2422,673548.2
2423,2889.6582
2424,50107.746
2425,2500.0444
2426,763787.06
2427,20065.139
2428,121190.984
2429,685890.8
2430,150022.98
2431,72193.56
2432,28600.703
2433,246457.69
2434,82019.2
2435,1102325.2
2436,53762.02
2437,511498.84
2438,81135.12
2439,217934.8
2440,1042357.56
2441,33560.32
2442,439509.62
2443,10909.123
2444,16924.957
2445,28789.307
2446,1047913.25
2447,1625.3553
2448,1122645.0
2449,733930.3
2450,153250.31
2451,536.443
2452,37041.156
2453,198918.27
2454,12944.357
2455,19196.203
2456,36.07705
2457,16319.721
2458,155008.88
2459,8794.774
2460,30081.727
2461,4979971.5
2462,363457.7
2463,122972.86
2464,501863.94
2465,135800.61
2466,1186.5378
2467,259322.55
2468,2773.088
2469,18586.994
2470,17308.717
2471,65.13131
2472,123791.81
2473,36714.12
2474,2499935.0
2475,554151.3
2476,252747.55
2477,49527.043
2478,194413.38
2479,1066211.8
2480,96423.32
2481,114349.15
2482,151.83505
2483,141426.61
2484,368327.1
2485,3333521.5
2486,9036.825
2487,4668.304
2488,48692.24
2489,12591.471
2490,394605.97
2491,119875.17
2492,305955.84
2493,48480.574
2494,119936.805
2495,751557.06
2496,14392.244
2497,80921.61
2498,619031.7
2499,190695.81
2500,582.832
2501,188601.45
2502,18259.31
2503,2159246.5
2504,18.950005
2505,359034.56
2506,321940.88
2507,153984.28
2508,463004.56
2509,1004354.56
2510,684698.75
2511,105813.984
2512,300977.8
2513,2719594.5
2514,27165.562
2515,3948.9282
2516,185459.78
2517,5338.8604
2518,21167.357
2519,3938951.8
2520,729396.9
2521,252934.42
2522,1575808.4
2523,19086.875
2524,24455.826
2525,7259.2153
2526,16814.625
2527,40751.957
2528,50.77337
2529,2.1591523
2530,258772.62
2531,267077.34
2532,591193.6
2533,316169.84
2534,224851.5
2535,3412059.5
2536,1119375.9
2537,2587791.8
2538,127407.03
2539,164766.77
2540,45521.703
2541,185383.2
2542,180679.62
2543,173833.48
2544,16477.814
2545,265427.66
2546,41187.996
2547,20812.535
2548,11901.724
2549,23721.084
2550,738760.94
2551,9647.8
2552,13962.765
2553,986471.2
2554,1147778.2
2555,18394.904
2556,919189.8
2557,192741.2
2558,2946.3384
2559,50650.46
2560,423283.8
2561,62066.527
2562,1999.6168
2563,2964282.0
2564,33531.14
2565,20116.162
2566,4638.6147
2567,12414.607
2568,37115.31
2569,509.12045
2570,30981.44
2571,9692.353
2572,1150.6023
2573,114004.305
2574,1.505701
2575,99021.17
2576,152.83076
2577,14848.027
2578,197370.45
2579,1486079.2
2580,78659.625
2581,29599.174
2582,357.48663
2583,55503.797
2584,2261.6228
2585,640118.5
2586,881033.9
2587,29668.045
2588,58743.57
2589,177089.69
2590,234189.5
2591,1011004.7
2592,211634.94
2593,30451.271
2594,704683.25
2595,363219.62
2596,1244931.1
2597,125776.63
2598,3346390.0
2599,13.825473
2600,64.94325
2601,727.06885
2602,993214.06
2603,5295.005
2604,128393.195
2605,270386.7
2606,58619.445
2607,1505276.8
2608,1914.8718
2609,913145.4
2610,23622.205
2611,119.259636
2612,200192.58
2613,369464.5
2614,666560.0
2615,63013.758
2616,54955.08
2617,39375.355
2618,131078.19
2619,313405.88
2620,54479.125
2621,136897.05
2622,104349.586
2623,1726313.6
2624,3008485.5
2625,723654.44
2626,154452.56
2627,18061.219
2628,220314.98
2629,970966.25
2630,2024348.8
2631,1084681.8
2632,636043.9
2633,745719.8
2634,546340.44
2635,1256.2749
2636,6773.144
2637,4940.3613
2638,925726.1
2639,288936.5
2640,767112.2
2641,241477.42
2642,21082.121
2643,358623.22
2644,49841.188
2645,1478592.5
2646,1057488.8
2647,964748.8
2648,48532.34
2649,691634.3
2650,45200.72
2651,211118.47
2652,310484.8
2653,244394.72
2654,158767.61
2655,1190225.8
2656,336239.28
2657,909904.6
2658,380208.28
2659,254948.12
2660,191166.33
2661,1967492.5
2662,375624.3
2663,4183645.8
2664,358616.38
2665,472282.88
2666,340551.38
2667,119320.51
2668,148880.77
2669,41931.562
2670,743872.3
2671,142673.45
2672,409712.56
2673,2774598.5
2674,553974.8
2675,306647.25
2676,434459.2
2677,115056.68
2678,15807.376
2679,889829.2
2680,1239960.5
2681,2488085.5
2682,174859.7
2683,219721.6
2684,2325172.0
2685,25799.506
2686,1705484.0
2687,2845458.2
2688,133060.12
2689,249825.58
2690,2019181.5
2691,378845.56
2692,47.30411
2693,502672.5
2694,6.7645288
2695,1341977.0
2696,1550281.8
2697,121096.71
2698,5.275459
2699,505405.2
2700,492044.84
2701,169503.75
2702,14914.517
2703,8214.911
2704,513387.7
2705,75.11876
2706,74806.14
2707,23174.701
2708,630470.3
2709,220455.17
2710,40250.418
2711,1.505701
2712,104869.15
2713,292575.28
2714,17427.078
2715,97950.45
2716,452413.22
2717,44968.84
2718,337265.34
2719,96.60869
2720,112958.32
2721,522126.75
2722,38028.824
2723,50375.73
2724,149438.95
2725,195778.67
2726,559314.7
2727,2164.1653
2728,197650.55
2729,203847.27
2730,702780.6
2731,173911.9
2732,104210.45
2733,67674.01
2734,20440.879
2735,26365.572
2736,70347.49
2737,614284.6
2738,444637.4
2739,1257420.4
2740,104555.984
2741,193514.58
2742,68197.11
2743,287857.53
2744,55610.664
2745,188690.33
2746,12461.212
2747,192797.81
2748,42581.207
2749,253537.94
2750,4324624.0
2751,69477.016
2752,92.306145
2753,5230.966
2754,956.48724
2755,15147.436
2756,6005.6255
2757,29779.617
2758,243079.55
2759,90310.74
2760,165996.19
2761,507065.0
2762,283853.72
2763,2476.9285
2764,120.588524
2765,729410.8
2766,2934.3381
2767,4382.297
2768,249576.73
2769,69695.88
2770,171818.1
2771,662106.75
2772,77643.86
2773,2110.3362
2774,185086.44
2775,442860.84
2776,84124.62
2777,2529.051
2778,542204.06
2779,2362.485
2780,498811.1
2781,337910.53
2782,25929.473
2783,5427812.0
2784,158824.86
2785,57029.42
2786,532970.9
2787,497268.4
2788,170718.53
2789,39272.074
2790,211698.52
2791,516.6955
2792,62266.027
2793,4699.8823
2794,2093.2195
2795,573022.0
2796,407165.88
2797,77.20893
2798,6888.767
2799,3409.5173
2800,203650.23
2801,12586.5
2802,522702.66
2803,9084.592
2804,30710.453
2805,925707.56
2806,68540.79
2807,5.718993
2808,128237.414
2809,2307583.5
2810,969422.94
2811,705744.5
2812,133804.53
2813,95254.8
2814,426163.7
2815,576200.9
2816,194876.7
2817,73731.13
2818,236926.55
2819,743.5815
2820,382928.0
2821,173373.22
2822,1566.7686
2823,13881.575
2824,104377.16
2825,419.03836
2826,14417.15
2827,404647.4
2828,207357.75
2829,6532.1074
2830,157501.72
2831,164525.58
2832,67650.914
2833,255436.08
2834,420623.1
2835,1145105.0
2836,612481.2
2837,2058.8608
2838,15071.268
2839,504435.4
2840,125003.78
2841,562986.9
2842,1309294.6
2843,58794.125
2844,90177.17
2845,242683.69
2846,1080649.8
2847,403319.0
2848,3148.8704
2849,110273.69
2850,3703557.8
2851,70465.734
2852,1933696.8
2853,1856058.5
2854,173708.69
2855,295547.34
2856,202040.17
2857,269428.38
2858,49033.152
2859,541190.0
2860,13.309358
2861,151050.33
2862,5020.597
2863,46.769577
2864,4379.8276
2865,1327.9509
2866,2698.1084
2867,9635.929
2868,127130.305
2869,79618.58
2870,1405.3265
2871,1607150.5
2872,1589719.2
2873,584982.3
2874,810255.9
2875,3844452.8
2876,233728.75
2877,1713109.6
2878,4112386.8
2879,186227.9
2880,2422768.2
2881,4087078.5
2882,97839.73
2883,7090.231
2884,8658.696
2885,52026.453
2886,52029.03
2887,5577.231
2888,18830.84
2889,1544055.2
2890,303648.12
2891,16449.428
2892,33511022.0
2893,140271.3
2894,33752.0
2895,149218.22
2896,252238.03
2897,26159.445
2898,2928.4045
2899,98524.47
2900,707858.4
2901,71059.734
2902,111.88655
2903,1473481.2
2904,910520.06
2905,48.48805
2906,14815.24
2907,74891.086
2908,271186.22
2909,4391.317
2910,104716.34
2911,269467.7
2912,27126.264
2913,10720.897
2914,350570.72
2915,511366.66
2916,10671.902
2917,71765.9
2918,372.55862
2919,121523.49
